,scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS,modeGroup
3189,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,SchoolBus,0,0: Total
3190,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,SchoolBus,0,3: SchoolBus
3191,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,SchoolBus,0,0: Total
3192,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,SchoolBus,0,3: SchoolBus
3193,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,SchoolBus,0,0: Total
3194,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,SchoolBus,153149,3: SchoolBus
3195,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,SchoolBus,153149,0: Total
3196,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,SchoolBus,0,3: SchoolBus
3197,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,SchoolBus,0,0: Total
3198,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,SchoolBus,0,3: SchoolBus
3199,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,SchoolBus,0,0: Total
3240,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,SchoolBus,0,3: SchoolBus
3241,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,SchoolBus,0,0: Total
3242,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,SchoolBus,0,3: SchoolBus
3243,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,SchoolBus,0,0: Total
3244,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,SchoolBus,82677,3: SchoolBus
3245,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,SchoolBus,82677,0: Total
3246,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBW,SchoolBus,0,3: SchoolBus
3247,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBW,SchoolBus,0,0: Total
3248,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,NHB,SchoolBus,0,3: SchoolBus
3249,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,NHB,SchoolBus,0,0: Total
3250,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBC,SchoolBus,0,3: SchoolBus
3251,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBC,SchoolBus,0,0: Total
3252,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBO,SchoolBus,0,3: SchoolBus
3253,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBO,SchoolBus,0,0: Total
3254,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBS,SchoolBus,169850,3: SchoolBus
3255,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBS,SchoolBus,169850,0: Total
3256,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBW,SchoolBus,0,3: SchoolBus
3257,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBW,SchoolBus,0,0: Total
3258,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,NHB,SchoolBus,0,3: SchoolBus
3259,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,NHB,SchoolBus,0,0: Total
3300,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,SchoolBus,0,3: SchoolBus
3301,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,SchoolBus,0,0: Total
3302,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,SchoolBus,0,3: SchoolBus
3303,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,SchoolBus,0,0: Total
3304,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,SchoolBus,91628,3: SchoolBus
3305,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,SchoolBus,91628,0: Total
3306,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,SchoolBus,0,3: SchoolBus
3307,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,SchoolBus,0,0: Total
3308,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,SchoolBus,0,3: SchoolBus
3309,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,SchoolBus,0,0: Total
3310,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,SchoolBus,0,3: SchoolBus
3311,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,SchoolBus,0,0: Total
3312,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,SchoolBus,0,3: SchoolBus
3313,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,SchoolBus,0,0: Total
3314,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,SchoolBus,188217,3: SchoolBus
3315,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,SchoolBus,188217,0: Total
3316,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,SchoolBus,0,3: SchoolBus
3317,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,SchoolBus,0,0: Total
3318,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,SchoolBus,0,3: SchoolBus
3319,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,SchoolBus,0,0: Total
3360,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,SchoolBus,0,3: SchoolBus
3361,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,SchoolBus,0,0: Total
3362,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,SchoolBus,0,3: SchoolBus
3363,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,SchoolBus,0,0: Total
3364,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,SchoolBus,98962,3: SchoolBus
3365,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,SchoolBus,98962,0: Total
3366,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,SchoolBus,0,3: SchoolBus
3367,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,SchoolBus,0,0: Total
3368,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,SchoolBus,0,3: SchoolBus
3369,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,SchoolBus,0,0: Total
3370,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,SchoolBus,0,3: SchoolBus
3371,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,SchoolBus,0,0: Total
3372,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,SchoolBus,0,3: SchoolBus
3373,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,SchoolBus,0,0: Total
3374,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,SchoolBus,203288,3: SchoolBus
3375,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,SchoolBus,203288,0: Total
3376,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,SchoolBus,0,3: SchoolBus
3377,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,SchoolBus,0,0: Total
3378,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,SchoolBus,0,3: SchoolBus
3379,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,SchoolBus,0,0: Total
3420,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,SchoolBus,0,3: SchoolBus
3421,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,SchoolBus,0,0: Total
3422,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,SchoolBus,0,3: SchoolBus
3423,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,SchoolBus,0,0: Total
3424,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,SchoolBus,79142,3: SchoolBus
3425,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,SchoolBus,79142,0: Total
3426,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,SchoolBus,0,3: SchoolBus
3427,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,SchoolBus,0,0: Total
3428,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,SchoolBus,0,3: SchoolBus
3429,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,SchoolBus,0,0: Total
3430,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBC,SchoolBus,0,3: SchoolBus
3431,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBC,SchoolBus,0,0: Total
3432,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBO,SchoolBus,0,3: SchoolBus
3433,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBO,SchoolBus,0,0: Total
3434,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBS,SchoolBus,162584,3: SchoolBus
3435,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBS,SchoolBus,162584,0: Total
3436,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBW,SchoolBus,0,3: SchoolBus
3437,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBW,SchoolBus,0,0: Total
3438,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,NHB,SchoolBus,0,3: SchoolBus
3439,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,NHB,SchoolBus,0,0: Total
3480,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBC,SchoolBus,0,3: SchoolBus
3481,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBC,SchoolBus,0,0: Total
3482,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBO,SchoolBus,0,3: SchoolBus
3483,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBO,SchoolBus,0,0: Total
3484,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBS,SchoolBus,82959,3: SchoolBus
3485,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBS,SchoolBus,82959,0: Total
3486,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBW,SchoolBus,0,3: SchoolBus
3487,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBW,SchoolBus,0,0: Total
3488,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,NHB,SchoolBus,0,3: SchoolBus
3489,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,NHB,SchoolBus,0,0: Total
3490,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,SchoolBus,0,3: SchoolBus
3491,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,SchoolBus,0,0: Total
3492,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,SchoolBus,0,3: SchoolBus
3493,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,SchoolBus,0,0: Total
3494,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,SchoolBus,170428,3: SchoolBus
3495,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,SchoolBus,170428,0: Total
3496,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,SchoolBus,0,3: SchoolBus
3497,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,SchoolBus,0,0: Total
3498,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,SchoolBus,0,3: SchoolBus
3499,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,SchoolBus,0,0: Total
3540,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,SchoolBus,0,3: SchoolBus
3541,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,SchoolBus,0,0: Total
3542,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,SchoolBus,0,3: SchoolBus
3543,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,SchoolBus,0,0: Total
3544,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,SchoolBus,92138,3: SchoolBus
3545,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,SchoolBus,92138,0: Total
3546,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,SchoolBus,0,3: SchoolBus
3547,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,SchoolBus,0,0: Total
3548,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,SchoolBus,0,3: SchoolBus
3549,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,SchoolBus,0,0: Total
3550,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,SchoolBus,0,3: SchoolBus
3551,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,SchoolBus,0,0: Total
3552,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,SchoolBus,0,3: SchoolBus
3553,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,SchoolBus,0,0: Total
3554,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,SchoolBus,189253,3: SchoolBus
3555,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,SchoolBus,189253,0: Total
3556,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,SchoolBus,0,3: SchoolBus
3557,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,SchoolBus,0,0: Total
3558,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,SchoolBus,0,3: SchoolBus
3559,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,SchoolBus,0,0: Total
3600,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,SchoolBus,0,3: SchoolBus
3601,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,SchoolBus,0,0: Total
3602,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,SchoolBus,0,3: SchoolBus
3603,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,SchoolBus,0,0: Total
3604,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,SchoolBus,99024,3: SchoolBus
3605,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,SchoolBus,99024,0: Total
3606,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,SchoolBus,0,3: SchoolBus
3607,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,SchoolBus,0,0: Total
3608,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,SchoolBus,0,3: SchoolBus
3609,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,SchoolBus,0,0: Total
3610,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,SchoolBus,0,3: SchoolBus
3611,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,SchoolBus,0,0: Total
3612,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,SchoolBus,0,3: SchoolBus
3613,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,SchoolBus,0,0: Total
3614,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,SchoolBus,203418,3: SchoolBus
3615,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,SchoolBus,203418,0: Total
3616,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,SchoolBus,0,3: SchoolBus
3617,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,SchoolBus,0,0: Total
3618,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,SchoolBus,0,3: SchoolBus
3619,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,SchoolBus,0,0: Total
3720,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBC,SchoolBus,0,3: SchoolBus
3721,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBC,SchoolBus,0,0: Total
3722,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBO,SchoolBus,0,3: SchoolBus
3723,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBO,SchoolBus,0,0: Total
3724,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBS,SchoolBus,82364,3: SchoolBus
3725,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBS,SchoolBus,82364,0: Total
3726,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBW,SchoolBus,0,3: SchoolBus
3727,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBW,SchoolBus,0,0: Total
3728,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,NHB,SchoolBus,0,3: SchoolBus
3729,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,NHB,SchoolBus,0,0: Total
3730,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBC,SchoolBus,0,3: SchoolBus
3731,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBC,SchoolBus,0,0: Total
3732,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBO,SchoolBus,0,3: SchoolBus
3733,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBO,SchoolBus,0,0: Total
3734,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBS,SchoolBus,169197,3: SchoolBus
3735,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBS,SchoolBus,169197,0: Total
3736,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBW,SchoolBus,0,3: SchoolBus
3737,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBW,SchoolBus,0,0: Total
3738,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,NHB,SchoolBus,0,3: SchoolBus
3739,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,NHB,SchoolBus,0,0: Total
3780,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBC,SchoolBus,0,3: SchoolBus
3781,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBC,SchoolBus,0,0: Total
3782,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBO,SchoolBus,0,3: SchoolBus
3783,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBO,SchoolBus,0,0: Total
3784,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBS,SchoolBus,91051,3: SchoolBus
3785,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBS,SchoolBus,91051,0: Total
3786,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBW,SchoolBus,0,3: SchoolBus
3787,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBW,SchoolBus,0,0: Total
3788,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,NHB,SchoolBus,0,3: SchoolBus
3789,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,NHB,SchoolBus,0,0: Total
3790,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBC,SchoolBus,0,3: SchoolBus
3791,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBC,SchoolBus,0,0: Total
3792,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBO,SchoolBus,0,3: SchoolBus
3793,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBO,SchoolBus,0,0: Total
3794,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBS,SchoolBus,187000,3: SchoolBus
3795,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBS,SchoolBus,187000,0: Total
3796,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBW,SchoolBus,0,3: SchoolBus
3797,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBW,SchoolBus,0,0: Total
3798,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,NHB,SchoolBus,0,3: SchoolBus
3799,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,NHB,SchoolBus,0,0: Total
3840,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBC,SchoolBus,0,3: SchoolBus
3841,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBC,SchoolBus,0,0: Total
3842,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBO,SchoolBus,0,3: SchoolBus
3843,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBO,SchoolBus,0,0: Total
3844,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBS,SchoolBus,97768,3: SchoolBus
3845,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBS,SchoolBus,97768,0: Total
3846,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBW,SchoolBus,0,3: SchoolBus
3847,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBW,SchoolBus,0,0: Total
3848,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,NHB,SchoolBus,0,3: SchoolBus
3849,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,NHB,SchoolBus,0,0: Total
3850,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBC,SchoolBus,0,3: SchoolBus
3851,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBC,SchoolBus,0,0: Total
3852,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBO,SchoolBus,0,3: SchoolBus
3853,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBO,SchoolBus,0,0: Total
3854,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBS,SchoolBus,200795,3: SchoolBus
3855,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBS,SchoolBus,200795,0: Total
3856,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBW,SchoolBus,0,3: SchoolBus
3857,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBW,SchoolBus,0,0: Total
3858,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,NHB,SchoolBus,0,3: SchoolBus
3859,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,NHB,SchoolBus,0,0: Total
3900,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,LCL,0,4: Transit
3901,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,LCL,0,4a: Local Bus
3902,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,LCL,0,0: Total
3903,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,LCL,9903,4: Transit
3904,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,LCL,9903,4a: Local Bus
3905,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,LCL,9903,0: Total
3906,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,LCL,0,4: Transit
3907,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,LCL,0,4a: Local Bus
3908,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,LCL,0,0: Total
3909,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,LCL,5478,4: Transit
3910,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,LCL,5478,4a: Local Bus
3911,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,LCL,5478,0: Total
3912,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,NHB,LCL,2335,4: Transit
3913,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,NHB,LCL,2335,4a: Local Bus
