Source,Subarea,CO_FIPS,CO_NAME,YEAR,TOTPOP,GQ_Pop,HH_Pop,HH,HH_Size,POP_00_17,POP_18_64,POP_65P,TYP_EMP,RET_EMP,IND_EMP,OTH_EMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,Job_HH,WrkPop_Job
 CT_2017 ,1 - Wasatch Front,57,Weber,2051,359274,4807,354467,144279,2.46,82849.88011,202919.0687,73505.45822,"170,802","27,615","22,794","120,393",195952,18194,9421,13242,9552,17344,34621,21203,47225,618,272,15462,8798,1.36,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2052,361701,4892,356809,145375,2.45,83059.01775,203445.7479,75195.88852,"171,205","27,596","22,677","120,932",196442,18179,9417,13137,9540,17598,34697,21235,47402,612,269,15519,8837,1.35,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2053,364069,4970,359099,146502,2.45,83239.29121,204073.7682,76756.03497,"171,589","27,575","22,562","121,452",196912,18163,9412,13034,9528,17846,34770,21263,47573,604,265,15575,8879,1.34,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2054,366374,5047,361327,147723,2.45,83394.84809,204535.5745,78443.55111,"171,960","27,551","22,448","121,961",197365,18145,9406,12932,9516,18089,34841,21292,47739,597,261,15629,8918,1.34,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2055,368635,5118,363517,148917,2.44,83534.58447,204838.6294,80261.88352,"172,317","27,529","22,334","122,454",197804,18129,9400,12831,9503,18327,34909,21317,47901,591,258,15682,8956,1.33,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2056,370848,5180,365668,150091,2.44,83662.59296,205332.4824,81852.54389,"172,666","27,506","22,223","122,937",198230,18112,9394,12732,9491,18561,34975,21343,48058,583,254,15733,8994,1.32,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2057,373018,5236,367782,151281,2.43,83783.12031,206175.7814,83058.84008,"173,006","27,480","22,114","123,412",198647,18092,9388,12635,9479,18790,35040,21369,48213,576,251,15784,9030,1.31,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2058,375155,5292,369863,152483,2.43,83902.13696,207213.6063,84038.96074,"173,338","27,458","22,006","123,874",199055,18076,9382,12539,9467,19015,35103,21393,48363,570,247,15832,9068,1.31,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2059,377267,5337,371930,153713,2.42,84027.22557,208469.558,84770.42022,"173,665","27,436","21,900","124,329",199455,18059,9377,12445,9455,19236,35165,21417,48511,564,244,15881,9101,1.3,1.05
 CT_2017 ,1 - Wasatch Front,57,Weber,2060,379350,5375,373975,154962,2.41,84159.48095,209719.7535,85470.54245,"173,989","27,413","21,797","124,779",199849,18042,9371,12353,9444,19454,35226,21441,48658,557,240,15928,9135,1.29,1.05
